Book_ID,Title,Author,Genre,SubGenre,Publisher,Language,Pages,Publication_Year,Rating,Votes,Price,ISBN,Description,Cover_Image
4116,The Bright Empire 4116,Author 95,Biography,Medieval,Publisher 4,Spanish,402,1992,2.5,1535,509,1652023287277,"A compelling biography novel by Author 95 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4117,The Crimson River 4117,Author 81,Finance,Gothic,Publisher 15,Spanish,285,1994,3.7,45281,991,4436694889232,"A compelling finance novel by Author 81 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4118,The Emerald Forest 4118,Author 14,Business,Medieval,Publisher 9,English,907,1989,4.3,48219,279,4050107845501,"A compelling business novel by Author 14 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4119,The Golden Forest 4119,Author 129,Young Adult,Epic,Publisher 21,English,452,2015,3.6,40111,690,2712888685261,"A compelling young adult novel by Author 129 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4120,The Forgotten Secrets 4120,Author 11,Thriller,Psychological,Publisher 29,Hindi,632,1994,2.9,1483,1543,5206618966326,"A compelling thriller novel by Author 11 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4121,The Bright Dreams 4121,Author 50,Romance,Productivity,Publisher 19,Urdu,855,2006,2.9,36151,1262,1215739537897,"A compelling romance novel by Author 50 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4122,The Silent Dreams 4122,Author 27,Thriller,Psychological,Publisher 17,Urdu,164,2016,2.3,37882,1096,3283746285793,"A compelling thriller novel by Author 27 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4123,The Silent Code 4123,Author 94,Young Adult,Gothic,Publisher 12,Hindi,500,1988,4.4,44684,429,8369196877846,"A compelling young adult novel by Author 94 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4124,The Silent Legacy 4124,Author 110,Thriller,Contemporary,Publisher 20,French,276,1993,4.8,31875,1265,4621032177740,"A compelling thriller novel by Author 110 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4125,The Golden Code 4125,Author 119,Mystery,Contemporary,Publisher 20,Urdu,664,1995,1.7,45459,1265,3125990416502,"A compelling mystery novel by Author 119 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4126,The Crimson Journey 4126,Author 94,Health,Cozy,Publisher 16,English,306,1998,1.5,23218,956,0476126674742,"A compelling health novel by Author 94 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4127,The Silent Dreams 4127,Author 6,Science Fiction,Cyberpunk,Publisher 18,Hindi,682,2003,4.7,49183,1087,4334613200794,"A compelling science fiction novel by Author 6 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4128,The Hidden Dreams 4128,Author 103,Drama,Gothic,Publisher 30,French,184,2006,4.1,16527,819,1493549404465,"A compelling drama novel by Author 103 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4129,The Emerald Secrets 4129,Author 136,Self Help,AI,Publisher 1,French,277,2022,2.1,1810,789,3665272726601,"A compelling self help novel by Author 136 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4130,The Lost Mind 4130,Author 144,Thriller,Contemporary,Publisher 1,English,670,2000,3.5,27294,648,4293796571669,"A compelling thriller novel by Author 144 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4131,The Silent Dreams 4131,Author 62,Mystery,Contemporary,Publisher 8,Spanish,457,2017,2.3,46370,1170,1282971640061,"A compelling mystery novel by Author 62 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4132,The Silent Secrets 4132,Author 149,Drama,Productivity,Publisher 22,French,154,2005,4.6,48842,1567,9323211138032,"A compelling drama novel by Author 149 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4133,The Golden Future 4133,Author 104,Health,Contemporary,Publisher 19,English,856,1992,1.6,48775,251,0928215693507,"A compelling health novel by Author 104 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4134,The Infinite Forest 4134,Author 62,Science Fiction,Cyberpunk,Publisher 23,Spanish,481,2009,4.7,35631,1387,1191681319552,"A compelling science fiction novel by Author 62 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4135,The Hidden Mind 4135,Author 110,Programming,Productivity,Publisher 26,French,316,2013,4.0,6088,934,2613089767167,"A compelling programming novel by Author 110 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4136,The Hidden Future 4136,Author 65,Children,Medieval,Publisher 18,Urdu,174,1995,4.5,1439,1298,5237437320840,"A compelling children novel by Author 65 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4137,The Lost Forest 4137,Author 93,Poetry,Productivity,Publisher 30,Hindi,936,2016,4.2,31554,912,3581693254741,"A compelling poetry novel by Author 93 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4138,The Lost Empire 4138,Author 96,Business,Cyberpunk,Publisher 21,Hindi,711,2007,3.7,13185,1822,5628126000632,"A compelling business novel by Author 96 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4139,The Crimson Secrets 4139,Author 63,Technology,Python,Publisher 9,French,708,1996,2.8,47996,370,7198391924472,"A compelling technology novel by Author 63 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4140,The Hidden Secrets 4140,Author 66,Horror,Productivity,Publisher 22,English,699,2003,3.0,9390,974,6445358777823,"A compelling horror novel by Author 66 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4141,The Dark Future 4141,Author 109,Finance,Productivity,Publisher 17,Urdu,131,2016,2.6,8646,1732,2442132707205,"A compelling finance novel by Author 109 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4142,The Lost Secrets 4142,Author 145,Historical,AI,Publisher 27,Urdu,501,1982,4.3,5812,1815,7805752733301,"A compelling historical novel by Author 145 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4143,The Lost Future 4143,Author 52,Poetry,Medieval,Publisher 4,English,130,2026,4.1,32690,421,5437654021172,"A compelling poetry novel by Author 52 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4144,The Emerald Code 4144,Author 107,Business,Cozy,Publisher 13,French,537,2015,3.9,4878,1128,5979551243751,"A compelling business novel by Author 107 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4145,The Infinite Forest 4145,Author 66,Health,Contemporary,Publisher 16,Spanish,630,1990,2.0,13419,1132,7396225932578,"A compelling health novel by Author 66 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4146,The Infinite Forest 4146,Author 66,Children,AI,Publisher 9,Spanish,479,2003,1.7,35699,643,4993184405094,"A compelling children novel by Author 66 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4147,The Forgotten River 4147,Author 15,Mystery,Gothic,Publisher 26,French,425,2011,4.2,37557,1354,8668294433661,"A compelling mystery novel by Author 15 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4148,The Emerald Code 4148,Author 6,Romance,Contemporary,Publisher 10,Urdu,667,1984,2.8,11755,323,8613653598315,"A compelling romance novel by Author 6 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4149,The Hidden Journey 4149,Author 132,Self Help,Python,Publisher 1,English,476,2006,1.2,3888,718,9937000745768,"A compelling self help novel by Author 132 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4150,The Infinite Empire 4150,Author 113,Thriller,AI,Publisher 2,Spanish,469,1980,1.4,37677,725,4778118247881,"A compelling thriller novel by Author 113 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4151,The Crimson Mind 4151,Author 148,Fantasy,Python,Publisher 11,Hindi,799,1987,3.2,30904,858,0582608905168,"A compelling fantasy novel by Author 148 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4152,The Emerald Empire 4152,Author 72,Technology,Psychological,Publisher 26,Urdu,750,2012,1.2,33065,1860,5505127412676,"A compelling technology novel by Author 72 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
4153,The Crimson Journey 4153,Author 92,Health,Contemporary,Publisher 25,French,577,2000,4.2,2859,1162,1016627297957,"A compelling health novel by Author 92 exploring courage, friendship, discovery, and transformation through unforgettable characters and immersive storytelling.",
